cluster,subcluster,cell
4,0,2139
2,0,2140
2,0,2141
4,0,2142
3,0,2143
0,0,2144
3,0,2145
0,0,2146
3,0,2147
4,0,2148
0,0,2149
0,0,2150
2,0,2151
3,0,2152
0,0,2153
0,0,2154
0,0,2155
0,0,2156
3,0,2157
0,0,2158
3,0,2159
4,0,2160
3,0,2161
3,0,2162
0,0,2163
0,0,2164
0,0,2165
0,0,2166
2,0,2167
3,0,2168
3,0,2169
0,0,2170
3,0,2171
0,0,2172
4,0,2173
2,0,2174
0,0,2175
0,0,2176
4,0,2177
0,0,2178
3,0,2179
0,0,2180
0,0,2181
4,0,2182
0,0,2183
0,0,2184
3,0,2185
3,0,2186
3,0,2187
3,0,2188
2,0,2189
3,0,2190
2,0,2191
0,0,2192
0,0,2193
3,0,2194
4,0,2195
3,0,2196
0,0,2197
3,0,2198
2,0,2199
3,0,2200
3,0,2201
0,0,2202
0,0,2203
3,0,2204
3,0,2205
2,0,2206
0,0,2207
3,0,2208
0,0,2209
0,0,2210
2,0,2211
0,0,2212
4,0,2213
4,0,2214
3,0,2215
0,0,2216
0,0,2217
0,0,2218
3,0,2219
3,0,2220
3,0,2221
0,0,2222
0,0,2223
0,0,2224
3,0,2225
0,0,2226
0,0,2227
2,0,2228
0,0,2229
0,0,2230
0,0,2231
4,0,2232
3,0,2233
4,0,2234
0,0,2235
0,0,2236
0,0,2237
0,0,2238
2,0,2239
3,0,2240
0,0,2241
3,0,2242
3,0,2243
0,0,2244
0,0,2245
3,0,2246
2,0,2247
0,0,2248
3,0,2249
2,0,2250
0,0,2251
2,0,2252
0,0,2253
0,0,2254
0,0,2255
2,0,2256
0,0,2257
0,0,2258
4,0,2259
4,0,2260
0,0,2261
3,0,2262
2,0,2263
3,0,2264
0,0,2265
0,0,2266
0,0,2267
0,0,2268
0,0,2269
0,0,2270
4,0,2271
4,0,2272
0,0,2273
4,0,2274
0,0,2275
3,0,2276
0,0,2277
2,0,2278
0,0,2279
3,0,2280
0,0,2281
4,0,2282
4,0,2283
3,0,2284
3,0,2285
3,0,2286
0,0,2287
3,0,2288
0,0,2289
3,0,2290
0,0,2291
0,0,2292
4,0,2293
2,0,2294
0,0,2295
0,0,2296
4,0,2297
2,0,2298
4,0,2299
2,0,2300
3,0,2301
0,0,2302
3,0,2303
0,0,2304
3,0,2305
0,0,2306
3,0,2307
3,0,2308
0,0,2309
0,0,2310
0,0,2311
2,0,2312
4,0,2313
0,0,2314
3,0,2315
3,0,2316
2,0,2317
0,0,2318
0,0,2319
0,0,2320
2,0,2321
2,0,2322
4,0,2323
2,0,2324
0,0,2325
3,0,2326
0,0,2327
3,0,2328
4,0,2329
4,0,2330
3,0,2331
0,0,2332
3,0,2333
4,0,2334
0,0,2335
4,0,2336
4,0,2337
2,0,2338
0,0,2339
0,0,2340
2,0,2341
3,0,2342
0,0,2343
3,0,2344
3,0,2345
2,0,2346
3,0,2347
3,0,2348
2,0,2349
2,0,2350
3,0,2351
0,0,2352
0,0,2353
4,0,2354
3,0,2355
3,0,2356
4,0,2357
0,0,2358
3,0,2359
3,0,2360
0,0,2361
3,0,2362
4,0,2363
3,0,2364
4,0,2365
0,0,2366
0,0,2367
3,0,2368
0,0,2369
3,0,2370
3,0,2371
3,0,2372
0,0,2373
4,0,2374
0,0,2375
3,0,2376
3,0,2377
3,0,2378
2,0,2379
3,0,2380
4,0,2381
0,0,2382
3,0,2383
2,0,2384
0,0,2385
0,0,2386
3,0,2387
4,0,2388
0,0,2389
2,0,2390
3,0,2391
0,0,2392
0,0,2393
4,0,2394
2,0,2395
0,0,2396
3,0,2397
0,0,2398
0,0,2399
0,0,2400
3,0,2401
0,0,2402
0,0,2403
0,0,2404
0,0,2405
3,0,2406
0,0,2407
0,0,2408
2,0,2409
0,0,2410
4,0,2411
3,0,2412
0,0,2413
4,0,2414
0,0,2415
0,0,2416
4,0,2417
2,0,2418
0,0,2419
0,0,2420
0,0,2421
0,0,2422
0,0,2423
2,0,2424
3,0,2425
0,0,2426
0,0,2427
3,0,2428
0,0,2429
3,0,2430
0,0,2431
0,0,2432
3,0,2433
4,0,2434
0,0,2435
0,0,2436
0,0,2437
3,0,2438
0,0,2439
0,0,2440
0,0,2441
4,0,2442
3,0,2443
4,0,2444
0,0,2445
0,0,2446
0,0,2447
0,0,2448
0,0,2449
0,0,2450
2,0,2451
0,0,2452
2,0,2453
0,0,2454
0,0,2455
0,0,2456
0,0,2457
0,0,2458
2,0,2459
4,0,2460
4,0,2461
0,0,2462
4,0,2463
3,0,2464
4,0,2465
4,0,2466
4,0,2467
4,0,2468
0,0,2469
4,0,2470
0,0,2471
2,0,2472
4,0,2473
3,0,2474
4,0,2475
0,0,2476
3,0,2477
2,0,2478
0,0,2479
3,0,2480
4,0,2481
4,0,2482
0,0,2483
2,0,2484
0,0,2485
0,0,2486
0,0,2487
0,0,2488
3,0,2489
3,0,2490
0,0,2491
0,0,2492
0,0,2493
0,0,2494
2,0,2495
0,0,2496
3,0,2497
4,0,2498
0,0,2499
0,0,2500
0,0,2501
0,0,2502
2,0,2503
3,0,2504
3,0,2505
0,0,2506
0,0,2507
2,0,2508
0,0,2509
3,0,2510
3,0,2511
0,0,2512
4,0,2513
3,0,2514
0,0,2515
0,0,2516
2,0,2517
2,0,2518
3,0,2519
4,0,2520
3,0,2521
0,0,2522
3,0,2523
0,0,2524
3,0,2525
3,0,2526
2,0,2527
0,0,2528
0,0,2529
0,0,2530
0,0,2531
0,0,2532
2,0,2533
0,0,2534
4,0,2535
0,0,2536
0,0,2537
0,0,2538
3,0,2539
0,0,2540
3,0,2541
4,0,2542
0,0,2543
0,0,2544
3,0,2545
0,0,2546
0,0,2547
4,0,2548
0,0,2549
0,0,2550
3,0,2551
4,0,2552
2,0,2553
2,0,2554
0,0,2555
3,0,2556
0,0,2557
4,0,2558
3,0,2559
4,0,2560
0,0,2561
2,0,2562
3,0,2563
0,0,2564
3,0,2565
0,0,2566
0,0,2567
0,0,2568
3,0,2569
2,0,2570
0,0,2571
0,0,2572
0,0,2573
4,0,2574
3,0,2575
4,0,2576
2,0,2577
4,0,2578
0,0,2579
0,0,2580
4,0,2581
0,0,2582
3,0,2583
0,0,2584
0,0,2585
2,0,2586
0,0,2587
3,0,2588
0,0,2589
0,0,2590
0,0,2591
2,0,2592
0,0,2593
2,0,2594
3,0,2595
3,0,2596
0,0,2597
2,0,2598
3,0,2599
0,0,2600
3,0,2601
4,0,2602
0,0,2603
3,0,2604
0,0,2605
0,0,2606
0,0,2607
0,0,2608
4,0,2609
3,0,2610
3,0,2611
0,0,2612
0,0,2613
3,0,2614
3,0,2615
0,0,2616
0,0,2617
4,0,2618
0,0,2619
3,0,2620
0,0,2621
2,0,2622
0,0,2623
0,0,2624
0,0,2625
0,0,2626
0,0,2627
0,0,2628
4,0,2629
0,0,2630
3,0,2631
2,0,2632
4,0,2633
2,0,2634
0,0,2635
0,0,2636
4,0,2637
4,0,2638
0,0,2639
3,0,2640
0,0,2641
2,0,2642
3,0,2643
3,0,2644
4,0,2645
3,0,2646
0,0,2647
0,0,2648
0,0,2649
3,0,2650
0,0,2651
0,0,2652
3,0,2653
0,0,2654
0,0,2655
4,0,2656
3,0,2657
0,0,2658
0,0,2659
0,0,2660
4,0,2661
2,0,2662
0,0,2663
3,0,2664
0,0,2665
4,0,2666
3,0,2667
0,0,2668
3,0,2669
2,0,2670
3,0,2671
3,0,2672
0,0,2673
0,0,2674
2,0,2675
0,0,2676
0,0,2677
4,0,2678
3,0,2679
0,0,2680
4,0,2681
0,0,2682
0,0,2683
0,0,2684
0,0,2685
3,0,2686
2,0,2687
3,0,2688
4,0,2689
0,0,2690
2,0,2691
0,0,2692
2,0,2693
2,0,2694
0,0,2695
0,0,2696
3,0,2697
0,0,2698
4,0,2699
2,0,2700
0,0,2701
2,0,2702
3,0,2703
2,0,2704
0,0,2705
2,0,2706
0,0,2707
0,0,2708
2,0,2709
2,0,2710
0,0,2711
0,0,2712
3,0,2713
2,0,2714
4,0,2715
3,0,2716
0,0,2717
2,0,2718
0,0,2719
3,0,2720
0,0,2721
2,0,2722
2,0,2723
4,0,2724
3,0,2725
0,0,2726
0,0,2727
3,0,2728
0,0,2729
2,0,2730
3,0,2731
4,0,2732
2,0,2733
0,0,2734
4,0,2735
0,0,2736
0,0,2737
0,0,2738
3,0,2739
0,0,2740
0,0,2741
3,0,2742
3,0,2743
0,0,2744
0,0,2745
3,0,2746
3,0,2747
0,0,2748
3,0,2749
0,0,2750
3,0,2751
0,0,2752
0,0,2753
3,0,2754
3,0,2755
3,0,2756
3,0,2757
0,0,2758
2,0,2759
3,0,2760
0,0,2761
2,0,2762
0,0,2763
3,0,2764
0,0,2765
0,0,2766
2,0,2767
0,0,2768
0,0,2769
3,0,2770
2,0,2771
4,0,2772
0,0,2773
0,0,2774
3,0,2775
0,0,2776
0,0,2777
3,0,2778
0,0,2779
0,0,2780
3,0,2781
2,0,2782
3,0,2783
2,0,2784
0,0,2785
2,0,2786
0,0,2787
2,0,2788
0,0,2789
0,0,2790
0,0,2791
0,0,2792
0,0,2793
2,0,2794
0,0,2795
4,0,2796
0,0,2797
0,0,2798
3,0,2799
0,0,2800
0,0,2801
0,0,2802
0,0,2803
0,0,2804
3,0,2805
0,0,2806
2,0,2807
4,0,2808
0,0,2809
3,0,2810
0,0,2811
3,0,2812
0,0,2813
2,0,2814
2,0,2815
0,0,2816
3,0,2817
0,0,2818
3,0,2819
2,0,2820
0,0,2821
3,0,2822
3,0,2823
3,0,2824
3,0,2825
0,0,2826
0,0,2827
0,0,2828
3,0,2829
3,0,2830
0,0,2831
0,0,2832
4,0,2833
3,0,2834
2,0,2835
3,0,2836
3,0,2837
2,0,2838
2,0,2839
3,0,2840
0,0,2841
0,0,2842
3,0,2843
0,0,2844
3,0,2845
3,0,2846
0,0,2847
0,0,2848
3,0,2849
0,0,2850
3,0,2851
0,0,2852
3,0,2853
0,0,2854
3,0,2855
0,0,2856
4,0,2857
3,0,2858
0,0,2859
3,0,2860
0,0,2861
3,0,2862
0,0,2863
4,0,2864
2,0,2865
2,0,2866
3,0,2867
0,0,2868
0,0,2869
0,0,2870
4,0,2871
0,0,2872
0,0,2873
3,0,2874
4,0,2875
0,0,2876
2,0,2877
3,0,2878
4,0,2879
0,0,2880
0,0,2881
0,0,2882
3,0,2883
0,0,2884
0,0,2885
0,0,2886
0,0,2887
0,0,2888
0,0,2889
2,0,2890
2,0,2891
0,0,2892
4,0,2893
0,0,2894
0,0,2895
0,0,2896
0,0,2897
0,0,2898
0,0,2899
0,0,2900
0,0,2901
4,0,2902
4,0,2903
3,0,2904
0,0,2905
2,0,2906
0,0,2907
3,0,2908
0,0,2909
0,0,2910
0,0,2911
0,0,2912
3,0,2913
4,0,2914
0,0,2915
0,0,2916
0,0,2917
0,0,2918
0,0,2919
2,0,2920
4,0,2921
0,0,2922
2,0,2923
3,0,2924
0,0,2925
3,0,2926
0,0,2927
2,0,2928
3,0,2929
0,0,2930
0,0,2931
0,0,2932
4,0,2933
4,0,2934
3,0,2935
3,0,2936
0,0,2937
0,0,2938
0,0,2939
0,0,2940
0,0,2941
3,0,2942
2,0,2943
0,0,2944
4,0,2945
0,0,2946
3,0,2947
3,0,2948
4,0,2949
3,0,2950
0,0,2951
0,0,2952
0,0,2953
2,0,2954
0,0,2955
4,0,2956
0,0,2957
4,0,2958
0,0,2959
0,0,2960
3,0,2961
4,0,2962
4,0,2963
0,0,2964
4,0,2965
3,0,2966
0,0,2967
3,0,2968
2,0,2969
0,0,2970
4,0,2971
4,0,2972
3,0,2973
0,0,2974
0,0,2975
2,0,2976
0,0,2977
4,0,2978
0,0,2979
3,0,2980
0,0,2981
0,0,2982
0,0,2983
0,0,2984
2,0,2985
2,0,2986
0,0,2987
0,0,2988
0,0,2989
4,0,2990
2,0,2991
0,0,2992
2,0,2993
0,0,2994
0,0,2995
0,0,2996
3,0,2997
0,0,2998
0,0,2999
3,0,3000
3,0,3001
3,0,3002
0,0,3003
0,0,3004
0,0,3005
0,0,3006
3,0,3007
3,0,3008
3,0,3009
2,0,3010
0,0,3011
2,0,3012
0,0,3013
0,0,3014
0,0,3015
2,0,3016
4,0,3017
0,0,3018
4,0,3019
3,0,3020
2,0,3021
0,0,3022
0,0,3023
0,0,3024
3,0,3025
2,0,3026
0,0,3027
3,0,3028
4,0,3029
3,0,3030
0,0,3031
3,0,3032
3,0,3033
2,0,3034
2,0,3035
3,0,3036
0,0,3037
2,0,3038
0,0,3039
3,0,3040
3,0,3041
2,0,3042
2,0,3043
3,0,3044
0,0,3045
0,0,3046
4,0,3047
4,0,3048
4,0,3049
0,0,3050
0,0,3051
0,0,3052
0,0,3053
0,0,3054
2,0,3055
0,0,3056
4,0,3057
3,0,3058
0,0,3059
0,0,3060
4,0,3061
2,0,3062
0,0,3063
0,0,3064
2,0,3065
0,0,3066
3,0,3067
2,0,3068
0,0,3069
0,0,3070
0,0,3071
3,0,3072
0,0,3073
2,0,3074
4,0,3075
0,0,3076
3,0,3077
3,0,3078
0,0,3079
3,0,3080
0,0,3081
0,0,3082
3,0,3083
0,0,3084
3,0,3085
3,0,3086
3,0,3087
4,0,3088
2,0,3089
0,0,3090
2,0,3091
3,0,3092
0,0,3093
2,0,3094
3,0,3095
0,0,3096
0,0,3097
3,0,3098
0,0,3099
3,0,3100
0,0,3101
4,0,3102
2,0,3103
3,0,3104
2,0,3105
2,0,3106
0,0,3107
0,0,3108
2,0,3109
2,0,3110
0,0,3111
3,0,3112
3,0,3113
0,0,3114
0,0,3115
0,0,3116
3,0,3117
2,0,3118
0,0,3119
2,0,3120
2,0,3121
0,0,3122
0,0,3123
2,0,3124
0,0,3125
2,0,3126
3,0,3127
3,0,3128
4,0,3129
0,0,3130
0,0,3131
2,0,3132
3,0,3133
3,0,3134
0,0,3135
0,0,3136
0,0,3137
4,0,3138
3,0,3139
0,0,3140
3,0,3141
3,0,3142
0,0,3143
3,0,3144
4,0,3145
0,0,3146
0,0,3147
4,0,3148
3,0,3149
3,0,3150
2,0,3151
3,0,3152
0,0,3153
0,0,3154
0,0,3155
4,0,3156
4,0,3157
0,0,3158
0,0,3159
0,0,3160
0,0,3161
3,0,3162
0,0,3163
0,0,3164
3,0,3165
4,0,3166
0,0,3167
2,0,3168
3,0,3169
3,0,3170
4,0,3171
4,0,3172
3,0,3173
2,0,3174
0,0,3175
0,0,3176
4,0,3177
0,0,3178
0,0,3179
3,0,3180
0,0,3181
4,0,3182
0,0,3183
4,0,3184
3,0,3185
0,0,3186
0,0,3187
3,0,3188
0,0,3189
0,0,3190
0,0,3191
0,0,3192
2,0,3193
0,0,3194
3,0,3195
0,0,3196
2,0,3197
0,0,3198
0,0,3199
0,0,3200
0,0,3201
3,0,3202
0,0,3203
4,0,3204
0,0,3205
0,0,3206
0,0,3207
0,0,3208
2,0,3209
0,0,3210
0,0,3211
2,0,3212
0,0,3213
0,0,3214
0,0,3215
2,0,3216
3,0,3217
3,0,3218
0,0,3219
0,0,3220
3,0,3221
0,0,3222
3,0,3223
0,0,3224
3,0,3225
4,0,3226
3,0,3227
2,0,3228
0,0,3229
2,0,3230
3,0,3231
4,0,3232
0,0,3233
0,0,3234
0,0,3235
3,0,3236
0,0,3237
0,0,3238
2,0,3239
0,0,3240
3,0,3241
0,0,3242
3,0,3243
0,0,3244
2,0,3245
2,0,3246
3,0,3247
4,0,3248
0,0,3249
3,0,3250
2,0,3251
0,0,3252
4,0,3253
3,0,3254
0,0,3255
3,0,3256
0,0,3257
0,0,3258
0,0,3259
3,0,3260
3,0,3261
0,0,3262
0,0,3263
4,0,3264
3,0,3265
0,0,3266
3,0,3267
3,0,3268
0,0,3269
0,0,3270
0,0,3271
3,0,3272
4,0,3273
0,0,3274
0,0,3275
3,0,3276
0,0,3277
0,0,3278
4,0,3279
3,0,3280
3,0,3281
2,0,3282
3,0,3283
3,0,3284
3,0,3285
3,0,3286
3,0,3287
0,0,3288
4,0,3289
2,0,3290
3,0,3291
3,0,3292
4,0,3293
0,0,3294
2,0,3295
4,0,3296
2,0,3297
3,0,3298
4,0,3299
3,0,3300
2,0,3301
0,0,3302
0,0,3303
4,0,3304
3,0,3305
0,0,3306
3,0,3307
0,0,3308
3,0,3309
3,0,3310
0,0,3311
2,0,3312
0,0,3313
2,0,3314
3,0,3315
0,0,3316
3,0,3317
0,0,3318
2,0,3319
0,0,3320
0,0,3321
0,0,3322
2,0,3323
3,0,3324
2,0,3325
0,0,3326
4,0,3327
2,0,3328
0,0,3329
3,0,3330
0,0,3331
4,0,3332
0,0,3333
2,0,3334
0,0,3335
3,0,3336
3,0,3337
0,0,3338
4,0,3339
3,0,3340
3,0,3341
3,0,3342
2,0,3343
0,0,3344
3,0,3345
0,0,3346
4,0,3347
4,0,3348
0,0,3349
0,0,3350
4,0,3351
0,0,3352
3,0,3353
2,0,3354
3,0,3355
2,0,3356
4,0,3357
0,0,3358
0,0,3359
3,0,3360
0,0,3361
2,0,3362
4,0,3363
4,0,3364
2,0,3365
0,0,3366
3,0,3367
0,0,3368
0,0,3369
2,0,3370
4,0,3371
0,0,3372
2,0,3373
3,0,3374
0,0,3375
3,0,3376
4,0,3377
3,0,3378
0,0,3379
0,0,3380
3,0,3381
0,0,3382
0,0,3383
4,0,3384
3,0,3385
0,0,3386
0,0,3387
0,0,3388
2,0,3389
0,0,3390
2,0,3391
0,0,3392
0,0,3393
0,0,3394
3,0,3395
4,0,3396
0,0,3397
0,0,3398
0,0,3399
0,0,3400
3,0,3401
0,0,3402
0,0,3403
2,0,3404
3,0,3405
4,0,3406
3,0,3407
0,0,3408
0,0,3409
3,0,3410
4,0,3411
0,0,3412
2,0,3413
2,0,3414
3,0,3415
4,0,3416
0,0,3417
2,0,3418
3,0,3419
2,0,3420
0,0,3421
2,0,3422
4,0,3423
0,0,3424
0,0,3425
0,0,3426
3,0,3427
4,0,3428
2,0,3429
3,0,3430
3,0,3431
0,0,3432
3,0,3433
0,0,3434
3,0,3435
0,0,3436
0,0,3437
3,0,3438
2,0,3439
0,0,3440
0,0,3441
0,0,3442
0,0,3443
3,0,3444
2,0,3445
4,0,3446
3,0,3447
4,0,3448
4,0,3449
0,0,3450
0,0,3451
3,0,3452
0,0,3453
0,0,3454
4,0,3455
3,0,3456
0,0,3457
2,0,3458
2,0,3459
0,0,3460
4,0,3461
0,0,3462
3,0,3463
2,0,3464
4,0,3465
0,0,3466
0,0,3467
0,0,3468
3,0,3469
0,0,3470
0,0,3471
0,0,3472
0,0,3473
0,0,3474
0,0,3475
2,0,3476
3,0,3477
0,0,3478
4,0,3479
2,0,3480
0,0,3481
3,0,3482
3,0,3483
0,0,3484
0,0,3485
3,0,3486
2,0,3487
0,0,3488
0,0,3489
0,0,3490
4,0,3491
0,0,3492
0,0,3493
3,0,3494
4,0,3495
0,0,3496
0,0,3497
2,0,3498
0,0,3499
3,0,3500
0,0,3501
2,0,3502
0,0,3503
0,0,3504
0,0,3505
0,0,3506
3,0,3507
0,0,3508
3,0,3509
4,0,3510
0,0,3511
0,0,3512
4,0,3513
0,0,3514
3,0,3515
0,0,3516
3,0,3517
2,0,3518
3,0,3519
3,0,3520
0,0,3521
2,0,3522
0,0,3523
4,0,3524
0,0,3525
0,0,3526
3,0,3527
4,0,3528
0,0,3529
0,0,3530
0,0,3531
0,0,3532
0,0,3533
0,0,3534
0,0,3535
0,0,3536
3,0,3537
0,0,3538
0,0,3539
3,0,3540
3,0,3541
0,0,3542
0,0,3543
3,0,3544
3,0,3545
3,0,3546
4,0,3547
0,0,3548
4,0,3549
3,0,3550
0,0,3551
0,0,3552
0,0,3553
0,0,3554
2,0,3555
3,0,3556
0,0,3557
0,0,3558
3,0,3559
4,0,3560
4,0,3561
2,0,3562
0,0,3563
0,0,3564
4,0,3565
3,0,3566
3,0,3567
0,0,3568
0,0,3569
0,0,3570
3,0,3571
0,0,3572
0,0,3573
4,0,3574
0,0,3575
4,0,3576
3,0,3577
0,0,3578
0,0,3579
3,0,3580
0,0,3581
3,0,3582
4,0,3583
3,0,3584
3,0,3585
3,0,3586
0,0,3587
3,0,3588
3,0,3589
3,0,3590
0,0,3591
2,0,3592
0,0,3593
0,0,3594
4,0,3595
3,0,3596
0,0,3597
2,0,3598
2,0,3599
4,0,3600
3,0,3601
3,0,3602
0,0,3603
2,0,3604
0,0,3605
0,0,3606
4,0,3607
4,0,3608
4,0,3609
0,0,3610
2,0,3611
2,0,3612
3,0,3613
2,0,3614
0,0,3615
3,0,3616
3,0,3617
2,0,3618
0,0,3619
3,0,3620
3,0,3621
0,0,3622
0,0,3623
0,0,3624
2,0,3625
4,0,3626
3,0,3627
0,0,3628
2,0,3629
3,0,3630
4,0,3631
0,0,3632
3,0,3633
3,0,3634
2,0,3635
2,0,3636
3,0,3637
0,0,3638
2,0,3639
3,0,3640
0,0,3641
0,0,3642
0,0,3643
0,0,3644
0,0,3645
3,0,3646
0,0,3647
0,0,3648
4,0,3649
2,0,3650
0,0,3651
2,0,3652
0,0,3653
2,0,3654
0,0,3655
0,0,3656
0,0,3657
0,0,3658
3,0,3659
0,0,3660
3,0,3661
0,0,3662
2,0,3663
2,0,3664
3,0,3665
2,0,3666
0,0,3667
0,0,3668
2,0,3669
0,0,3670
0,0,3671
0,0,3672
0,0,3673
0,0,3674
0,0,3675
0,0,3676
3,0,3677
0,0,3678
2,0,3679
0,0,3680
3,0,3681
0,0,3682
0,0,3683
0,0,3684
0,0,3685
0,0,3686
0,0,3687
0,0,3688
0,0,3689
0,0,3690
4,0,3691
0,0,3692
0,0,3693
0,0,3694
3,0,3695
0,0,3696
0,0,3697
0,0,3698
4,0,3699
3,0,3700
0,0,3701
4,0,3702
3,0,3703
0,0,3704
3,0,3705
3,0,3706
3,0,3707
0,0,3708
3,0,3709
0,0,3710
2,0,3711
0,0,3712
3,0,3713
2,0,3714
0,0,3715
0,0,3716
4,0,3717
2,0,3718
0,0,3719
4,0,3720
0,0,3721
0,0,3722
0,0,3723
3,0,3724
2,0,3725
3,0,3726
4,0,3727
4,0,3728
0,0,3729
0,0,3730
0,0,3731
3,0,3732
0,0,3733
3,0,3734
0,0,3735
0,0,3736
4,0,3737
3,0,3738
4,0,3739
0,0,3740
4,0,3741
3,0,3742
0,0,3743
0,0,3744
0,0,3745
0,0,3746
2,0,3747
0,0,3748
0,0,3749
3,0,3750
0,0,3751
3,0,3752
0,0,3753
4,0,3754
2,0,3755
3,0,3756
3,0,3757
0,0,3758
4,0,3759
3,0,3760
0,0,3761
4,0,3762
0,0,3763
0,0,3764
3,0,3765
0,0,3766
0,0,3767
4,0,3768
0,0,3769
0,0,3770
3,0,3771
0,0,3772
3,0,3773
3,0,3774
0,0,3775
0,0,3776
3,0,3777
0,0,3778
0,0,3779
0,0,3780
4,0,3781
2,0,3782
3,0,3783
2,0,3784
3,0,3785
3,0,3786
3,0,3787
0,0,3788
3,0,3789
3,0,3790
0,0,3791
3,0,3792
0,0,3793
0,0,3794
4,0,3795
0,0,3796
3,0,3797
0,0,3798
0,0,3799
0,0,3800
4,0,3801
2,0,3802
0,0,3803
0,0,3804
2,0,3805
4,0,3806
0,0,3807
3,0,3808
3,0,3809
4,0,3810
0,0,3811
0,0,3812
4,0,3813
0,0,3814
0,0,3815
4,0,3816
0,0,3817
3,0,3818
0,0,3819
0,0,3820
4,0,3821
0,0,3822
0,0,3823
0,0,3824
0,0,3825
3,0,3826
3,0,3827
0,0,3828
0,0,3829
0,0,3830
0,0,3831
0,0,3832
0,0,3833
0,0,3834
0,0,3835
4,0,3836
0,0,3837
0,0,3838
4,0,3839
0,0,3840
3,0,3841
2,0,3842
2,0,3843
3,0,3844
3,0,3845
2,0,3846
2,0,3847
4,0,3848
2,0,3849
2,0,3850
3,0,3851
0,0,3852
3,0,3853
2,0,3854
0,0,3855
0,0,3856
4,0,3857
0,0,3858
0,0,3859
2,0,3860
4,0,3861
0,0,3862
2,0,3863
0,0,3864
0,0,3865
0,0,3866
2,0,3867
0,0,3868
2,0,3869
2,0,3870
3,0,3871
3,0,3872
0,0,3873
3,0,3874
0,0,3875
3,0,3876
3,0,3877
0,0,3878
3,0,3879
0,0,3880
0,0,3881
0,0,3882
0,0,3883
0,0,3884
4,0,3885
2,0,3886
2,0,3887
3,0,3888
2,0,3889
4,0,3890
4,0,3891
0,0,3892
2,0,3893
3,0,3894
0,0,3895
2,0,3896
3,0,3897
0,0,3898
4,0,3899
2,0,3900
4,0,3901
0,0,3902
0,0,3903
0,0,3904
0,0,3905
2,0,3906
0,0,3907
2,0,3908
4,0,3909
3,0,3910
0,0,3911
2,0,3912
2,0,3913
2,0,3914
0,0,3915
0,0,3916
3,0,3917
0,0,3918
4,0,3919
0,0,3920
0,0,3921
0,0,3922
0,0,3923
0,0,3924
0,0,3925
0,0,3926
0,0,3927
3,0,3928
4,0,3929
2,0,3930
0,0,3931
3,0,3932
4,0,3933
0,0,3934
0,0,3935
2,0,3936
0,0,3937
0,0,3938
2,0,3939
3,0,3940
4,0,3941
4,0,3942
0,0,3943
4,0,3944
2,0,3945
3,0,3946
0,0,3947
2,0,3948
3,0,3949
0,0,3950
2,0,3951
0,0,3952
3,0,3953
4,0,3954
0,0,3955
4,0,3956
0,0,3957
2,0,3958
2,0,3959
4,0,3960
0,0,3961
0,0,3962
2,0,3963
0,0,3964
0,0,3965
0,0,3966
0,0,3967
0,0,3968
0,0,3969
3,0,3970
3,0,3971
4,0,3972
2,0,3973
3,0,3974
4,0,3975
0,0,3976
3,0,3977
0,0,3978
4,0,3979
0,0,3980
2,0,3981
0,0,3982
2,0,3983
0,0,3984
3,0,3985
3,0,3986
0,0,3987
0,0,3988
0,0,3989
2,0,3990
0,0,3991
0,0,3992
0,0,3993
0,0,3994
2,0,3995
2,0,3996
0,0,3997
2,0,3998
2,0,3999
4,0,4000
0,0,4001
3,0,4002
0,0,4003
4,0,4004
0,0,4005
0,0,4006
3,0,4007
0,0,4008
0,0,4009
4,0,4010
3,0,4011
3,0,4012
3,0,4013
3,0,4014
3,0,4015
0,0,4016
2,0,4017
3,0,4018
3,0,4019
2,0,4020
2,0,4021
0,0,4022
0,0,4023
3,0,4024
3,0,4025
3,0,4026
4,0,4027
3,0,4028
3,0,4029
4,0,4030
0,0,4031
2,0,4032
0,0,4033
3,0,4034
3,0,4035
3,0,4036
0,0,4037
3,0,4038
3,0,4039
0,0,4040
4,0,4041
3,0,4042
4,0,4043
3,0,4044
2,0,4045
3,0,4046
3,0,4047
3,0,4048
0,0,4049
3,0,4050
0,0,4051
0,0,4052
0,0,4053
3,0,4054
2,0,4055
2,0,4056
2,0,4057
3,0,4058
0,0,4059
4,0,4060
0,0,4061
2,0,4062
4,0,4063
3,0,4064
3,0,4065
0,0,4066
2,0,4067
0,0,4068
4,0,4069
0,0,4070
0,0,4071
0,0,4072
0,0,4073
0,0,4074
0,0,4075
0,0,4076
0,0,4077
3,0,4078
0,0,4079
0,0,4080
3,0,4081
0,0,4082
3,0,4083
3,0,4084
0,0,4085
4,0,4086
0,0,4087
3,0,4088
3,0,4089
2,0,4090
0,0,4091
4,0,4092
0,0,4093
3,0,4094
0,0,4095
0,0,4096
0,0,4097
0,0,4098
0,0,4099
0,0,4100
2,0,4101
0,0,4102
3,0,4103
0,0,4104
0,0,4105
3,0,4106
0,0,4107
3,0,4108
0,0,4109
0,0,4110
3,0,4111
2,0,4112
3,0,4113
3,0,4114
2,0,4115
3,0,4116
4,0,4117
0,0,4118
3,0,4119
3,0,4120
0,0,4121
0,0,4122
0,0,4123
2,0,4124
2,0,4125
0,0,4126
4,0,4127
0,0,4128
3,0,4129
2,0,4130
3,0,4131
3,0,4132
2,0,4133
3,0,4134
0,0,4135
3,0,4136
